"Step","n_bits: 30 - eval/success_count","n_bits: 30 - eval/success_count__MIN","n_bits: 30 - eval/success_count__MAX"
"69","0.7366666793823242","0.6299999952316284","0.7900000214576721"
"70","0.7200000087420145","0.6600000262260437","0.7599999904632568"
"71","0.7533333500226339","0.6899999976158142","0.8500000238418579"
"72","0.753333330154419","0.699999988079071","0.8199999928474426"
"73","0.7833333412806193","0.7300000190734863","0.8199999928474426"
"74","0.7800000111262003","0.6800000071525574","0.8500000238418579"
"75","0.7933333118756613","0.7799999713897705","0.8199999928474426"
"76","0.8133333325386047","0.7300000190734863","0.8999999761581421"
"77","0.8066666722297668","0.7200000286102295","0.8600000143051147"
"78","0.8066666722297668","0.75","0.8600000143051147"
"79","0.8233333428700765","0.7400000095367432","0.9100000262260437"
"80","0.8566666642824808","0.8199999928474426","0.8899999856948853"
"81","0.8666666746139526","0.7799999713897705","0.9700000286102295"
"82","0.8799999952316284","0.8600000143051147","0.8899999856948853"
"83","0.8899999856948853","0.8399999737739563","0.9300000071525574"
"84","0.8700000047683716","0.8500000238418579","0.8999999761581421"
"85","0.9033333460489908","0.8600000143051147","0.9300000071525574"
"86","0.9100000063578287","0.8700000047683716","0.9700000286102295"
"87","0.9300000071525574","0.8799999952316284","1"
"88","0.9466666777928671","0.9200000166893005","0.9700000286102295"
"89","0.8899999856948853","0.8299999833106995","0.949999988079071"
"90","0.9266666571299235","0.8999999761581421","0.949999988079071"
"91","0.9266666571299235","0.8899999856948853","0.9900000095367432"
"92","0.9300000071525574","0.9200000166893005","0.9399999976158142"
"93","0.9799999992052714","0.9599999785423279","1"
"94","0.9666666785875956","0.949999988079071","0.9800000190734863"
"95","0.9800000190734863","0.9700000286102295","0.9900000095367432"
"96","0.9599999984105428","0.9399999976158142","0.9900000095367432"
"97","0.9599999984105428","0.9300000071525574","1"
"98","0.9666666785875956","0.949999988079071","0.9800000190734863"
"99","0.9699999888737997","0.9599999785423279","0.9900000095367432"
"100","0.9866666793823242","0.9800000190734863","0.9900000095367432"
"101","0.9733333388964335","0.9599999785423279","0.9800000190734863"
"102","0.9866666793823242","0.9800000190734863","1"
"103","0.9833333492279053","0.9700000286102295","1"
"104","0.9833333492279053","0.9800000190734863","0.9900000095367432"
"105","0.996666669845581","0.9900000095367432","1"
"106","0.9933333396911621","0.9800000190734863","1"
"107","0.9933333396911621","0.9900000095367432","1"
"108","0.9800000190734863","0.9700000286102295","1"
"109","0.996666669845581","0.9900000095367432","1"
"110","0.996666669845581","0.9900000095367432","1"
"111","1","1","1"
"112","1","1","1"
"113","0.9833333293596903","0.949999988079071","1"
"114","0.9866666793823242","0.9700000286102295","1"
"115","0.996666669845581","0.9900000095367432","1"
"116","1","1","1"
"117","0.996666669845581","0.9900000095367432","1"
"118","1","1","1"
"119","0.9866666793823242","0.9800000190734863","0.9900000095367432"
"120","1","1","1"
"121","0.996666669845581","0.9900000095367432","1"
"122","0.996666669845581","0.9900000095367432","1"
"123","1","1","1"
"124","1","1","1"
"125","0.996666669845581","0.9900000095367432","1"
"126","1","1","1"
"127","1","1","1"
"128","1","1","1"
"129","1","1","1"
"130","1","1","1"
"131","1","1","1"
"132","1","1","1"
"133","1","1","1"
"134","1","1","1"
"135","0.9933333396911621","0.9800000190734863","1"
"136","1","1","1"
"137","1","1","1"
"138","1","1","1"
"139","1","1","1"
"140","1","1","1"
"141","1","1","1"
"142","1","1","1"
"143","1","1","1"
"144","1","1","1"
"145","0.996666669845581","0.9900000095367432","1"
"146","1","1","1"
"147","1","1","1"
"148","1","1","1"
"149","1","1","1"
"150","1","1","1"
"151","1","1","1"
"152","1","1","1"
"153","1","1","1"
"154","1","1","1"
"155","1","1","1"
"156","1","1","1"
"157","1","1","1"
"158","1","1","1"
"159","1","1","1"
"160","1","1","1"
"161","1","1","1"
"162","1","1","1"
"163","1","1","1"
"164","1","1","1"
"165","1","1","1"
"166","1","1","1"
"167","1","1","1"
"168","1","1","1"
"169","1","1","1"
"170","1","1","1"
"171","1","1","1"
"172","1","1","1"
"173","1","1","1"
"174","1","1","1"
"175","1","1","1"
"176","1","1","1"
"177","1","1","1"
"178","1","1","1"
"179","1","1","1"
"180","1","1","1"
"181","1","1","1"
"182","1","1","1"
"183","1","1","1"
"184","1","1","1"
"185","1","1","1"
"186","1","1","1"
"187","1","1","1"
"188","1","1","1"
"189","1","1","1"
"190","1","1","1"
"191","1","1","1"
"192","1","1","1"
"193","1","1","1"
"194","1","1","1"
"195","1","1","1"
"196","1","1","1"
"197","1","1","1"
"198","1","1","1"
"199","1","1","1"
"200","1","1","1"
"201","1","1","1"
"202","1","1","1"
"203","1","1","1"
"204","1","1","1"
"205","1","1","1"
"206","1","1","1"
"207","1","1","1"
"208","1","1","1"
"209","1","1","1"
"210","1","1","1"
"211","1","1","1"
"212","1","1","1"
"213","1","1","1"
"214","1","1","1"
"215","1","1","1"
"216","1","1","1"
"217","1","1","1"
"218","1","1","1"
"219","1","1","1"
"220","1","1","1"
"221","1","1","1"
"222","1","1","1"
"223","1","1","1"
"224","1","1","1"
"225","1","1","1"
"226","1","1","1"
"227","1","1","1"
"228","1","1","1"
"229","1","1","1"
"230","1","1","1"
"231","1","1","1"
"232","1","1","1"
"233","1","1","1"
"234","1","1","1"
"235","1","1","1"
"236","1","1","1"
"237","1","1","1"
"238","1","1","1"
"239","1","1","1"
"240","1","1","1"
"241","1","1","1"
"242","1","1","1"
"243","1","1","1"
"244","1","1","1"
"245","1","1","1"
"246","1","1","1"
"247","1","1","1"
"248","1","1","1"
"249","1","1","1"
"250","1","1","1"
"251","1","1","1"
"252","1","1","1"
"253","1","1","1"
"254","1","1","1"
"255","1","1","1"
"256","1","1","1"
"257","1","1","1"
"258","1","1","1"
"259","1","1","1"
"260","1","1","1"
"261","1","1","1"
"262","1","1","1"
"263","1","1","1"
"264","1","1","1"
"265","1","1","1"
"266","1","1","1"
"267","1","1","1"
"268","1","1","1"
"269","1","1","1"
"270","1","1","1"
"271","1","1","1"
"272","1","1","1"
"273","1","1","1"
"274","1","1","1"
"275","1","1","1"
"276","1","1","1"
"277","1","1","1"
"278","1","1","1"
"279","1","1","1"
"280","1","1","1"
"281","1","1","1"
"282","1","1","1"
"283","1","1","1"
"284","1","1","1"
"285","1","1","1"
"286","1","1","1"
"287","1","1","1"
"288","1","1","1"
"289","1","1","1"
"290","1","1","1"
"291","1","1","1"
"292","1","1","1"
"293","1","1","1"
"294","1","1","1"
"295","1","1","1"
"296","1","1","1"
"297","1","1","1"
"298","1","1","1"
"299","1","1","1"
